"Item","Sentence","MeanEmpirical","MeanPredictedVector","MeanPredictedVectorPred","MeanPredictedFixed","MeanPredictedFV","MeanPredictedFVP"
"152067:55","unless you, unless you have some vacation time or some, some sick leave or whatever, um, you kind of have  to finagle your way around  to get that time.",1.7,3.68604683269865,2.27564989882203,3.22132125603681,3.07249394411369,2.29822763519748
"15216:13","like i do some volunteer work here and there,",4.4,3.30916329990153,3.86153716654944,3.04187771074367,3.12604434432637,3.71273766168765
"152280:24","i mean, you know, some people had been there a long time.",5.9,3.90432081493821,5.56908446256833,4.56704638890032,4.32285538472067,5.50135619011184
"152284:11","like in some of the large oil companies. there has been massive lay offs.",6.3,3.55752305476686,4.83116597789839,4.47481733986314,4.47297871867197,4.85859772032967
"152359:98","although he, you know, the more complex your structure  the, uh, less difficult it  is  to kind of carry some things through",4.6,4.15624964704109,4.51773769085176,3.65379132608112,3.5740539767136,4.44191997524271
"15261:29","i think that maybe that's why some people do it  is, uh, to see the other cultures or, you know and some of that.",4.6,4.64260553666739,4.76560913697927,4.38962064390034,4.4072775739106,4.68510089119445
"15261:95","i think that maybe that's why some people do it  is, uh, to see the other cultures or, you know and some of that.",4,4.49474220989574,4.69425247888793,4.80567388695966,4.90104480977704,4.76626152412207
"15291:54","it's for, i think, at the same it's for some people to, you know, help them grow in other areas,",4.9,4.7724861258044,5.54849237573607,4.02915163051812,4.6152079893944,5.43128116732703
"153105:51","they're their cat was an outside cat and just end up with some kittens",1.7,2.49816220171526,2.20205693525494,3.01026351433452,2.1091381933715,2.18225998890928
"153227:28","because i mean i do think that some people need them and, like, for protection and stuff",5.4,4.29703079126227,5.52339832672558,4.87232580496052,4.90991563310831,5.53484329694006
"15332:88","everybody i know  has been, well, i'm going  to go  get a goo-, good job and make some money and buy a nice car.",1.9,3.05976057673245,2.4373707804109,3.50769209616693,3.22165303122967,2.44621208602786
"153721:83","they, i guess they passed a couple of, uh, uh, laws a here while back in some states in terms of a waiting period where you know you go  to buy a hand gun",4.9,4.44684565911064,5.19701943972656,4.33284117232004,4.53815340903214,5.1921682984376
"153747:33","i guess, i guess some forms of guns should probably be controlled",5.2,4.40856468451885,5.25962490275528,4.44521181271272,4.62370665877995,5.4694358487563
"153785:23","you know, i have done some bow hunting",2.8,3.58807227531715,3.26668832196557,3.40485694314946,3.98230313862942,3.23769606845939
"154094:15","we have gotten some of our loans paid  off really because of this and stuff like that",6.1,4.27426934586273,5.8761673716408,5.0048606782304,4.84044321961697,5.97263602350511
"154338:10","i like some country music.",6.9,5.23409409530237,6.94817217276839,4.32089771761969,5.43979094174111,6.89196106790199
"154517:48","and, uh, i was kind of interested  to hear cause they had some people from the e p a and lots of different places",4.8,4.29714306083246,4.85613942316872,3.24136815512339,3.45692673285862,4.68973113596457
"154774:35","and i think that keeps a lot, some people from  exercising.",5.6,4.13213601972505,5.58431314015529,3.97628281039436,3.86930238610847,5.48271682596698
"154986:45","and then i, and then they in turn will get some money from the bottlers and from the the people that  do the canning of the pop and the beer as as well.",2.4,4.27530720110194,2.9206576632253,3.67184628115748,3.67939235298133,2.94545253019391
"155027:11","i have some friends of mine who  use quicken",5.3,4.50929746322412,4.97788195497052,3.26195937857443,3.83063591839164,4.8110182110972
"155085:10","find some extra payroll deductions is probably the only way we will be able  to, uh, do it .",2.6,3.65319530575003,2.45540812099176,2.96090738585789,2.96994506562043,2.40864737078413
"155092:75","well our situation is just a little bit, kind of the opposite of that cause my wife was not working for some time and was going to school and just recently, uh, took on a full time job,",2.6,3.51203629803653,2.79360767214945,4.44146018815098,4.01153738454076,3.01028962513626
"155121:37","uh, a colleague of mine at, uh, work got some information over, uh, the computer network called internet.",3.9,4.37089528653372,4.43574580971483,3.02509209813876,3.71273897992399,4.21903152391573
"155148:17","we could talk about some of the long range goals",5,3.50464570485247,4.57380718255714,4.91546318872074,3.79049674502116,4.6664314115891
"155201:43","we're trying  to think of how to put away some savings and stuff like that",3,3.66030027271658,2.97303848594907,2.74804100806596,2.75970660335595,2.82392580883838
"15535:31","now, i've seen, you know, some different clips of it, um,",2.8,4.06563203250926,3.0277548277953,2.99399367864753,3.18113838433673,2.98144657450086
"155408:25","so so there is some good to it.",3.6,3.54592734321414,3.58183088053421,3.66714514199727,3.50359920298678,3.56959728666491
"155436:87","if my parents were  to get ill, i would like  to take care of them at home and if i had the money with some help.",2.7,3.84125790910135,3.24021138642785,3.03002435650778,3.28228159369793,3.152368193178
"155471:9","unfortunately, some elderly have to go to or have, i guess it's  alzheimer's or where they wonder or, or, uh, confused or have some mental problem .",5,4.04280995122631,5.24397395206944,4.805287204614,4.82195278689935,5.23441120015099
"155521:29","and i i've seen some of them like that too",4.6,4.68783494148604,5.08217782631763,4.7093435691112,4.78045711068716,5.11015868446388
"155563:20","uh, guy, uh, some of my things, i, i'd like  to have a short work week you know,",3.8,3.95405985112516,4.25084927587347,4.73044915892211,4.6907806693263,4.3652245737484
"155741:63","i think by  putting term limitations on you could, you could slow down some of the problems.",6.1,4.33219567266839,5.86110619179549,5.18194082189018,4.93544841130041,5.89441470995006
"155746:10","i know some senators,",5.2,3.89469643988798,5.29940481299456,3.81142896035451,3.74757790888866,5.17824860841257
"155962:19","and i think also some of the, uh, car companies are coming out with, uh, gas powered fleets so you,",5.2,3.99045106684769,4.8224013160062,4.8067566687025,4.75986207044132,4.90995519409628
"156060:102","well, you also have the very close related thing of the, uh, rain forest destruction which  is the main source of what 's clearing out the atmosphere and replacing some of the pollutants.",5.1,4.64267789692802,4.89188994194926,4.94568313749785,5.07767605925525,4.94594869833194
"156086:35","well, not, not as hard as some places out west because you don't get the, uh, major pollution sources as you do out in denver  with the inversion and los angeles and a-, rest of california which  is just terrible it sounds.",4.3,3.93660852953049,4.65906945609365,3.58641979690547,3.42359457470443,4.58633201948164
"156465:52","i mean, it  seems absurd that people will pay, you know, some bucks just  to get someone to,",2.3,4.12840345014754,2.80416770402163,3.02905083858976,3.0847322204305,2.69676848996794
"156639:7","but some of them have already been in youth centers. and that kind of thing,",5.7,4.42686150659233,5.52632782302888,5.57382446002662,5.36889348538279,5.60090459734436
"156650:7","and some of them are our problems,",6,5.42098253592027,5.59903209523568,5.55408535617492,5.65115295909067,5.66194762128274
"156671:38","but if you could find a way to prevent some of it , and i'm not sure what it would be . it would be money better  spent than,",5.5,4.4384664899563,4.56810028887104,5.63860469510779,5.54817068064523,4.79823867039791
"156697:32","i'm for it in in some cases.",6.1,5.24486297855489,5.70033681841344,4.01262258936714,5.53588689935257,5.59590534883483
"156896:23","i think i've seen some statistics that  say that, uh, it 's more expensive  to kill somebody than to keep them in prison for life.",4.7,4.78431613075091,4.48831096407967,3.14880506928356,4.02993545817495,4.30593117970597
"156938:9","but in some cases, yes.",5.9,4.81517405910995,5.01562720005388,3.9397027226256,5.38997419093436,4.99050249514979
"157049:37","well, i, i think on some of it, you have  to say someone's responsible for his actions.",5,4.60144048963885,4.99910214275556,5.38524209608018,5.69021395275522,5.20962687006579
"15749:21","well, now, we had some friends that  went  to see it",4.7,3.16337469562773,3.2530461869674,2.78756759419423,2.87777000872911,3.12929886896597
"157516:9","and in some cases if it's a long trial, the desire  of people  to get out of there and not be stuck  in there for a very long time, that people are changing their minds for the wrong reasons.",4.7,4.48751357846136,4.50890609510135,2.99624938343404,3.56287003487425,4.31121636712735
"157519:107","i'd read one book, i think it was calls  trial by jury of all things, that, uh  went through and interviewed a bunch of jurors in some of the big cases, and in many cases  looking at what  had, at the evidence afterwards as to whether the decision was right, went back to the jurors, uh, based on the deliberations.",5.8,5.26615317608489,5.40513269592083,5.45524754814185,5.98843201989489,5.53845446716249
"15755:34","i think they may be playing up um, some aspects of the movie that  aren't the main aspects.",5.3,4.4185902229748,5.22236626167852,3.62484532845619,3.56396864403082,5.08640799734032
"157934:65","well, i do think with working parents it is, i mean, there are some real issues here. um, that i think, um,",2,3.89490993807393,2.68766572744243,2.82494290773732,3.07997373259799,2.61942338023625
"157961:33","and it has, um, helped us to afford some things for our children that we couldn't otherwise  that i think  are wonderful particularly at this age,",4.3,4.12725831084217,3.38350294062686,3.15496855923737,3.4430890465372,3.29751247878455
"158120:17","like say some young kids or something like that that  might be inclined more towards a life of crime, had  to sit and watch and, and see a guy burn or, or, you know, something or shot  by a firing squad or something like that.",5,4.41642369422938,4.92359142620238,4.70483704176145,4.57412077181539,5.15639116333611
"158188:98","it's like they're saying well on the one hand they're not, he's not getting a jury of his peers which  is in some ways i think  true.",4.9,4.72069487403276,4.89010929593777,3.95670382965645,4.39741721821579,4.81087228088636
"158215:60","but i, i rather imagine there's, there's some snickering about it. and a lot of the usually fatalistic, uh, here we go again folks, kind of stuff.",2.7,3.98820972558258,2.96646403163944,2.999146157284,3.09712418845381,2.85407822678369
"158261:43","she, she had some kind of a dispute over some orange juice with the, with the owner of the store.",2.5,3.79135694055527,2.3273744248908,3.22576825744216,2.93860021946194,2.33547261965319
"158370:21","this child was crying and needed some comfort, you know,",1.6,2.98906842480389,2.3462167235442,2.73761318981772,2.31500503644171,2.19778651478305
